timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,etime
288.07229605922964,264.6352826649085,10,0,25_0-10_0,0,3,288.19495104950676
288.07523445436146,181.45090052297573,9,0,27_0-11_1-9_0,0,0,288.31737439165283
288.08290268140405,27.178311907909567,10,1,24_0-10_1,0,2,288.119992204843
288.08743703300456,281.74969923179,0,2,35_0-19_0-16_2-0_2,0,4,288.10694747699966
288.10694747699966,250.1128122794673,12,0,35_0-19_0-16_2-0_2-12_0,0,4,288.12645792099477
288.119992204843,197.49152459173834,9,2,24_0-10_1-9_2,0,2,288.157081728282
288.12645792099477,52.593838364723055,14,2,35_0-19_0-16_2-0_2-12_0-14_2,0,4,288.14596836498987
288.1435596574691,16.941117190290605,8,3,25_0-10_0-8_3,0,3,288.2662146477462
288.15536866423344,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,288.3975086015248
288.157081728282,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,288.19417125172095
288.19417125172095,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,288.2312607751599
288.19495104950676,16.941117190290605,8,3,25_0-10_0-8_3,0,3,288.31760603978387
288.22059834984674,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,288.4627382871381
288.2312607751599,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,288.3112319668455
288.2662146477462,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,288.3888696380233
288.31737439165283,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,288.5595143289442
288.31760603978387,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,288.440261030061
288.3888696380233,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,288.51152462830044
288.440261030061,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,288.5629160203381
288.51152462830044,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,288.63417961857755
288.5159439298899,220.90005536889026,25,0,25_0,0,3,288.6007372046643
288.5629160203381,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,288.6855710106152
288.6007372046643,264.6352826649085,10,0,25_0-10_0,0,3,288.68553047943874
288.68553047943874,16.941117190290605,8,3,25_0-10_0-8_3,0,3,288.77032375421317
288.73568843163514,47.021352898777316,27,0,27_0,0,0,288.83925060859394
288.77032375421317,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,288.8551170289876
288.83925060859394,9.05121256704966,11,1,27_0-11_1,0,0,288.94281278555275
288.8551170289876,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,288.939910303762
288.8608534226481,32.66282903527244,24,0,24_0,0,2,289.05210469735255
288.91239381587485,250.31503802283504,35,0,35_0,0,4,288.9855392993758
