,timestamp,etime,cur_hub,priority
2778,537.2063,-0.0612077,13,0
2779,537.63055,-0.060473744,13,0
2780,537.6651,-0.06000927,13,0
2781,538.79333,-0.0597166,13,0
2782,539.0218,-0.05953098,13,0
2783,539.07605,-0.059411466,13,0
2784,539.19336,-0.059332967,13,0
2785,539.1942,-0.059280336,13,0
2786,539.334,-0.059244357,13,0
2787,539.5119,-0.05921944,13,0
2788,539.6546,-0.059202023,13,0
2789,539.6795,-0.059189793,13,0
2790,540.24536,-0.05918123,13,0
2791,540.2825,-0.05917524,13,0
2792,540.4568,-0.059171084,13,0
2793,540.672,-0.05916821,13,0
2794,540.77454,-0.059166234,13,0
2795,540.78796,-0.059164904,13,0
2796,541.0715,-0.059163995,13,0
2797,541.8093,-0.05916339,13,0
2798,541.8526,-0.059162974,13,0
2799,542.8254,-0.05916271,13,0
2800,543.0563,-0.05916253,13,0
2801,543.7847,-0.05916241,13,0
2802,543.8516,-0.059162334,13,0
2803,543.9294,-0.05916229,13,0
2804,544.37885,-0.05916226,13,0
2805,544.4506,-0.059162226,13,0
2806,544.4862,-0.059162207,13,0
2807,544.64355,-0.0591622,13,0
2808,544.88684,-0.059162177,13,0
2809,544.97217,-0.05916217,13,0
2810,545.87384,-0.059162162,13,0
2811,546.9807,-0.05916214,13,0
2812,547.5017,-0.05916213,13,0
2813,547.79224,-0.059162103,13,0
2814,547.8483,-0.07651568,13,0
2815,547.9866,-0.07329621,13,0
2816,548.0985,-0.069681756,13,0
2817,548.1272,-0.066497035,13,0
2818,548.87665,-0.064060085,13,0
2819,549.61816,-0.062348064,13,0
2820,549.6348,-0.06120838,13,0
2821,549.86115,-0.060474392,13,0
2822,549.9712,-0.060009815,13,0
2823,550.74164,-0.05971705,13,0
2824,551.24475,-0.05953133,13,0
2825,551.32416,-0.059411753,13,0
2826,551.49255,-0.059333216,13,0
2827,551.6048,-0.059280537,13,0
2828,551.78064,-0.05924456,13,0
2829,553.17114,-0.05921961,13,0
2830,553.22156,-0.059202198,13,0
2831,554.25714,-0.059189975,13,0
2832,554.3236,-0.05918141,13,0
2833,554.5933,-0.059175417,13,0
2834,554.8167,-0.059171252,13,0
2835,555.18427,-0.05916838,13,0
2836,556.55005,-0.05916641,13,0
2837,556.5819,-0.05916507,13,0
2838,556.59094,-0.05916416,13,0
2839,557.6979,-0.059163548,13,0
2840,557.70245,-0.059163146,13,0
2841,557.9473,-0.059162878,13,0
2842,557.9562,-0.059162695,13,0
2843,558.42474,-0.059162583,13,0
2844,558.55817,-0.059162498,13,0
2845,558.6738,-0.059162445,13,0
2846,559.72125,-0.059162408,13,0
2847,560.433,-0.05916239,13,0
2848,560.5011,-0.059162367,13,0
2849,561.4071,-0.05916236,13,0
2850,561.7491,-0.059162352,13,0
2851,562.67664,-0.05916234,13,0
2852,562.68243,-0.05916234,13,0
2853,562.74896,-0.059162326,13,0
2854,562.8386,-0.05916231,13,0
2855,563.14746,-0.059162293,13,0
2856,563.16565,-0.07652194,13,0
2857,565.00903,-0.07331592,13,0
2858,565.0965,-0.06971627,13,0
2859,565.12866,-0.06654394,13,0
2860,565.1497,-0.06411595,13,0
2861,566.6616,-0.062409896,13,0
2862,566.93256,-0.061273977,13,0
2863,568.4061,-0.060542297,13,0
2864,568.52875,-0.060079146,13,0
2865,568.62115,-0.059787266,13,0
2866,568.6431,-0.0596021,13,0
2867,568.6656,-0.059482887,13,0
2868,568.83777,-0.05940462,13,0
2869,569.0828,-0.059352122,13,0
2870,569.48285,-0.059316263,13,0
2871,569.9366,-0.05929143,13,0
2872,570.1443,-0.05927409,13,0
2873,570.854,-0.05926192,13,0
2874,571.4212,-0.059253402,13,0
2875,571.52545,-0.05924744,13,0
2876,572.1333,-0.059243307,13,0
2877,572.52435,-0.059240453,13,0
2878,573.16943,-0.059238505,13,0
2879,574.2361,-0.05923718,13,0
2880,574.34766,-0.059236284,13,0
2881,574.7127,-0.05923568,13,0
2882,576.057,-0.05923528,13,0
2883,577.0426,-0.05923501,13,0
2884,577.56335,-0.059234828,13,0
2885,578.87085,-0.059234697,13,0
2886,579.6775,-0.059234608,13,0
2887,579.8421,-0.059234545,13,0
2888,580.7011,-0.059234496,13,0
2889,580.90247,-0.059234455,13,0
2890,583.02106,-0.05923443,13,0
2891,583.21625,-0.059234414,13,0
2892,583.3636,-0.059234414,13,0
2893,583.4789,-0.059234414,13,0
2894,583.6403,-0.05923442,13,0
2895,584.05414,-0.05923442,13,0
2896,584.55426,-0.05923443,13,0
2897,584.564,-0.05923445,13,0
2898,584.72864,-0.076529555,13,0
2899,584.8964,-0.07332723,13,0
2900,585.6686,-0.06972777,13,0
2901,586.11066,-0.0665541,13,0
2902,586.2407,-0.06412449,13,0
2903,586.3215,-0.062417004,13,0
2904,586.53436,-0.061279982,13,0
2905,587.02234,-0.060547493,13,0
2906,587.1533,-0.06008376,13,0
2907,588.6152,-0.059791468,13,0
2908,588.73755,-0.059606016,13,0
2909,589.0806,-0.05948659,13,0
2910,591.2412,-0.05940815,13,0
2911,591.97925,-0.059355546,13,0
2912,592.40137,-0.059319604,13,0
2913,592.48785,-0.05929472,13,0
2914,592.7074,-0.05927732,13,0
2915,593.7867,-0.05926513,13,0
2916,594.2401,-0.059256572,13,0
2917,594.46045,-0.059250593,13,0
2918,594.9696,-0.05924645,13,0
2919,595.16364,-0.05924359,13,0
2920,595.72955,-0.059241623,13,0
2921,595.7851,-0.05924029,13,0
2922,595.8469,-0.059239376,13,0
2923,596.0067,-0.05923877,13,0
2924,596.1908,-0.059238363,13,0
2925,596.39545,-0.0592381,13,0
2926,597.848,-0.05923792,13,0
2927,598.0833,-0.0592378,13,0
2928,598.132,-0.059237726,13,0
2929,598.4498,-0.059237666,13,0
2930,598.4638,-0.059237637,13,0
2931,598.93646,-0.0592376,13,0
2932,599.3207,-0.059237577,13,0
2933,599.7954,-0.05923757,13,0
2934,600.0949,-0.059237547,13,0
2935,600.597,-0.059237532,13,0
2936,600.77374,-0.05923753,13,0
2937,600.80994,-0.059237525,13,0
2938,600.899,-0.05923752,13,0
2939,601.19794,-0.059237525,13,0
2940,601.9048,-0.076539166,13,0
2941,602.0576,-0.07335253,13,0
2942,602.4522,-0.06976914,13,0
2943,602.47754,-0.066608734,13,0
2944,603.0408,-0.06418888,13,0
2945,603.1865,-0.062488116,13,0
2946,603.476,-0.061355535,13,0
2947,605.3916,-0.060625948,13,0
2948,605.92554,-0.060164094,13,0
2949,606.1047,-0.059873015,13,0
2950,608.4688,-0.059688356,13,0
2951,608.75305,-0.05956944,13,0
2952,610.0863,-0.05949136,13,0
2953,610.2682,-0.059439003,13,0
2954,610.35187,-0.059403226,13,0
2955,610.4275,-0.05937846,13,0
2956,611.18536,-0.059361145,13,0
2957,611.1919,-0.059349008,13,0
2958,611.277,-0.059340492,13,0
2959,614.0354,-0.059334558,13,0
2960,614.05347,-0.05933043,13,0
2961,614.0728,-0.059327587,13,0
2962,614.51996,-0.05932562,13,0
2963,614.5479,-0.059324294,13,0
2964,615.7464,-0.05932339,13,0
2965,615.8249,-0.05932276,13,0
2966,615.8437,-0.059322357,13,0
2967,615.8842,-0.059322074,13,0
2968,616.4389,-0.059321895,13,0
2969,617.5776,-0.059321772,13,0
2970,617.6474,-0.059321687,13,0
2971,617.674,-0.059321623,13,0
2972,617.6861,-0.059321582,13,0
2973,617.7379,-0.059321553,13,0
2974,618.0475,-0.059321545,13,0
2975,618.31573,-0.059321534,13,0
2976,619.1152,-0.05932153,13,0
2977,619.2228,-0.059321526,13,0
2978,619.3104,-0.05932153,13,0
2979,619.7067,-0.059321534,13,0
2980,619.7118,-0.05932156,13,0
2981,619.71313,-0.059321582,13,0
2982,620.5302,-0.07653536,13,0
2983,620.58044,-0.073336706,13,0
2984,620.7961,-0.06973864,13,0
2985,621.1562,-0.06656517,13,0
2986,622.12054,-0.06413531,13,0
2987,622.1271,-0.062427506,13,0
2988,622.32336,-0.061290167,13,0
2989,622.9319,-0.06055742,13,0
2990,623.74164,-0.060093507,13,0
2991,623.76166,-0.059801072,13,0
2992,624.306,-0.059615508,13,0
2993,624.81824,-0.059495997,13,0
2994,625.0009,-0.059417494,13,0
2995,625.50323,-0.059364848,13,0
2996,626.21075,-0.05932888,13,0
2997,626.30884,-0.05930396,13,0
2998,626.9815,-0.059286565,13,0
2999,627.1693,-0.059274353,13,0
3000,627.7376,-0.059265792,13,0
3001,627.75525,-0.059259817,13,0
3002,627.95557,-0.059255663,13,0
3003,628.54047,-0.059252784,13,0
3004,628.8871,-0.05925082,13,0
3005,629.99927,-0.05924948,13,0
3006,630.96564,-0.05924858,13,0
3007,631.729,-0.059247974,13,0
3008,631.83673,-0.059247572,13,0
3009,632.3363,-0.05924731,13,0
3010,632.5912,-0.059247136,13,0
3011,633.1165,-0.059247013,13,0
3012,635.01465,-0.05924693,13,0
3013,635.14276,-0.05924687,13,0
3014,635.3491,-0.05924684,13,0
3015,635.361,-0.05924681,13,0
3016,635.3713,-0.059246793,13,0
3017,636.31665,-0.059246782,13,0
3018,637.3247,-0.059246764,13,0
3019,637.4744,-0.059246752,13,0
3020,637.73724,-0.05924674,13,0
3021,637.9453,-0.059246734,13,0
3022,638.5887,-0.05924673,13,0
3023,638.6533,-0.05924672,13,0
3024,639.27716,-0.07653209,13,0
3025,639.4171,-0.07332848,13,0
3026,639.74133,-0.069725774,13,0
3027,640.72864,-0.06654889,13,0
3028,640.7438,-0.06411687,13,0
3029,640.8608,-0.06240785,13,0
3030,640.89075,-0.061269946,13,0
3031,641.1266,-0.06053699,13,0
3032,641.6277,-0.06007304,13,0
3033,641.8597,-0.059780635,13,0
3034,641.9498,-0.05959513,13,0
3035,642.3101,-0.059475668,13,0
3036,642.47156,-0.059397206,13,0
3037,642.48486,-0.059344575,13,0
3038,643.3061,-0.05930862,13,0
3039,643.40784,-0.059283704,13,0
3040,643.42474,-0.059266288,13,0
3041,643.48816,-0.059254088,13,0
3042,643.4979,-0.059245523,13,0
3043,644.157,-0.059239544,13,0
3044,645.73914,-0.059235394,13,0
3045,645.88574,-0.05923253,13,0
3046,646.7993,-0.05923057,13,0
3047,647.2868,-0.059229232,13,0
3048,647.4029,-0.059228327,13,0
3049,647.69525,-0.059227727,13,0
3050,648.0471,-0.059227318,13,0
3051,648.053,-0.05922704,13,0
3052,648.5159,-0.059226867,13,0
3053,648.6208,-0.059226744,13,0
3054,648.8466,-0.05922666,13,0
3055,649.875,-0.059226602,13,0
3056,650.4529,-0.059226576,13,0
3057,652.67303,-0.05922654,13,0
3058,652.9132,-0.05922653,13,0
3059,653.72,-0.059226528,13,0
3060,653.8009,-0.059226524,13,0
3061,653.89374,-0.059226513,13,0
3062,653.99146,-0.059226498,13,0
3063,653.995,-0.059226498,13,0
3064,654.9231,-0.059226476,13,0
3065,655.5218,-0.05922644,13,0
3066,655.84674,-0.07653219,13,0
3067,655.99115,-0.07332725,13,0
3068,656.01117,-0.06972246,13,0
3069,656.52716,-0.0665434,13,0
3070,657.1081,-0.0641095,13,0
3071,658.2866,-0.062398978,13,0
3072,658.29645,-0.06125995,13,0
3073,658.8986,-0.06052618,13,0
3074,659.3109,-0.060061656,13,0
3075,660.0933,-0.059768848,13,0
3076,660.1557,-0.059583064,13,0
3077,660.86816,-0.05946342,13,0
3078,660.91486,-0.059384834,13,0
3079,661.1871,-0.05933212,13,0
3080,661.2267,-0.059296098,13,0
3081,661.2598,-0.059271146,13,0
3082,661.55884,-0.059253722,13,0
3083,661.82965,-0.05924148,13,0
3084,661.85345,-0.059232906,13,0
3085,662.18695,-0.059226904,13,0
3086,662.22644,-0.059222743,13,0
3087,663.1055,-0.059219874,13,0
3088,663.8872,-0.059217907,13,0
3089,664.0412,-0.059216574,13,0
3090,664.06586,-0.059215657,13,0
3091,664.0758,-0.05921504,13,0
3092,664.354,-0.059214637,13,0
3093,664.49774,-0.059214372,13,0
3094,664.53644,-0.059214193,13,0
3095,665.0479,-0.05921407,13,0
3096,665.6224,-0.05921399,13,0
3097,665.978,-0.059213944,13,0
3098,666.0473,-0.05921391,13,0
3099,666.1253,-0.059213884,13,0
3100,666.1457,-0.05921386,13,0
3101,666.26984,-0.059213847,13,0
3102,666.39343,-0.059213832,13,0
3103,666.65826,-0.05921382,13,0
3104,666.8297,-0.059213817,13,0
3105,667.781,-0.05921381,13,0
3106,667.9607,-0.059213795,13,0
3107,668.2609,-0.05921377,13,0
3108,668.37933,-0.07651986,13,0
3109,668.62213,-0.07330505,13,0
3110,668.8914,-0.06969456,13,0
3111,668.97656,-0.06651279,13,0
3112,669.59076,-0.06407793,13,0
3113,669.7724,-0.06236732,13,0
3114,669.7738,-0.061228562,13,0
3115,669.7916,-0.06049519,13,0
3116,670.2529,-0.06003102,13,0
3117,670.74554,-0.059738535,13,0
3118,670.8841,-0.05955299,13,0
3119,671.5948,-0.059433527,13,0
3120,671.59576,-0.059355058,13,0
3121,671.77045,-0.059302434,13,0
3122,672.18567,-0.05926648,13,0
3123,672.27026,-0.059241567,13,0
3124,672.55804,-0.05922415,13,0
3125,672.56366,-0.05921194,13,0
3126,673.4833,-0.05920338,13,0
3127,673.7636,-0.05919739,13,0
3128,674.3363,-0.059193235,13,0
3129,674.37067,-0.05919035,13,0
3130,674.69147,-0.059188385,13,0
3131,675.4371,-0.059187047,13,0
3132,675.81445,-0.05918614,13,0
3133,675.8248,-0.059185527,13,0
3134,676.76746,-0.05918512,13,0
3135,676.8053,-0.05918484,13,0
3136,677.5499,-0.059184667,13,0
3137,678.01324,-0.05918455,13,0
3138,678.215,-0.05918446,13,0
3139,678.9447,-0.059184406,13,0
3140,679.16785,-0.05918438,13,0
3141,679.5415,-0.05918435,13,0
3142,679.6119,-0.059184343,13,0
3143,679.69086,-0.059184335,13,0
3144,679.7021,-0.05918432,13,0
3145,679.71014,-0.0591843,13,0
3146,680.01544,-0.0591843,13,0
3147,680.055,-0.059184283,13,0
3148,680.1075,-0.059184276,13,0
3149,680.39404,-0.059184246,13,0
3150,680.5307,-0.07653621,13,0
3151,680.8797,-0.07333568,13,0
3152,681.6478,-0.0697345,13,0
3153,681.78064,-0.066558,13,0
3154,683.24695,-0.06412577,13,0
3155,683.43353,-0.062416263,13,0
3156,683.5513,-0.061277814,13,0
3157,683.65674,-0.060544357,13,0
3158,683.93304,-0.060079988,13,0
3159,683.95844,-0.059787247,13,0
3160,684.30365,-0.059601493,13,0
3161,684.6763,-0.05948185,13,0
3162,684.8016,-0.059403263,13,0
3163,684.8974,-0.059350558,13,0
3164,685.7001,-0.05931454,13,0
3165,685.7508,-0.059289586,13,0
3166,686.3109,-0.059272155,13,0
3167,686.72815,-0.059259925,13,0
3168,687.78284,-0.05925136,13,0
3169,688.06555,-0.059245374,13,0
3170,688.2691,-0.059241217,13,0
3171,688.83594,-0.059238337,13,0
3172,688.9133,-0.059236377,13,0
3173,689.0492,-0.059235036,13,0
3174,689.3002,-0.059234127,13,0
3175,689.3177,-0.05923353,13,0
3176,689.8739,-0.05923313,13,0
3177,689.912,-0.059232846,13,0
3178,690.32355,-0.059232675,13,0
3179,691.46246,-0.059232563,13,0
3180,691.8046,-0.059232485,13,0
3181,692.16754,-0.059232436,13,0
3182,692.56274,-0.05923239,13,0
3183,692.7174,-0.05923236,13,0
3184,692.7321,-0.059232347,13,0
3185,693.78766,-0.05923233,13,0
3186,693.80145,-0.059232328,13,0
3187,694.76483,-0.059232317,13,0
3188,694.83417,-0.05923229,13,0
3189,695.32904,-0.059232287,13,0
3190,695.54395,-0.059232265,13,0
3191,695.8574,-0.059232235,13,0
3192,696.3627,-0.07652823,13,0
3193,696.6486,-0.07332028,13,0
3194,696.95856,-0.0697138,13,0
3195,697.0163,-0.06653404,13,0
3196,697.2931,-0.064100005,13,0
3197,697.6661,-0.062389646,13,0
3198,698.04034,-0.061250873,13,0
3199,698.24,-0.060517382,13,0
3200,698.563,-0.060053088,13,0
3201,698.731,-0.059760474,13,0
3202,699.53436,-0.059574846,13,0
3203,699.5565,-0.059455313,13,0
3204,700.04486,-0.0593768,13,0
3205,700.23083,-0.059324138,13,0
3206,700.84106,-0.059288155,13,0
3207,700.9692,-0.05926324,13,0
3208,701.4152,-0.05924582,13,0
3209,701.83386,-0.059233606,13,0
3210,701.96796,-0.05922504,13,0
3211,702.8642,-0.05921905,13,0
3212,703.351,-0.059214897,13,0
3213,703.48004,-0.059212018,13,0
3214,704.06604,-0.059210055,13,0
3215,704.24896,-0.059208725,13,0
3216,705.1861,-0.05920781,13,0
3217,705.5969,-0.059207205,13,0
3218,705.7198,-0.059206806,13,0
3219,705.96216,-0.05920654,13,0
3220,706.3203,-0.05920636,13,0
3221,706.70483,-0.05920624,13,0
3222,707.841,-0.059206158,13,0
3223,708.25397,-0.05920611,13,0
3224,708.53973,-0.05920607,13,0
3225,708.64465,-0.05920605,13,0
3226,708.674,-0.05920604,13,0
3227,708.70734,-0.059206028,13,0
3228,708.7293,-0.059206016,13,0
3229,708.7555,-0.059205998,13,0
3230,708.87366,-0.059205987,13,0
3231,709.29346,-0.05920598,13,0
3232,710.102,-0.059205964,13,0
3233,710.44617,-0.059205934,13,0
3234,710.5836,-0.07653658,13,0
3235,710.62067,-0.07333855,13,0
3236,711.0699,-0.06974071,13,0
3237,712.2115,-0.066567406,13,0
3238,712.5539,-0.06413777,13,0
3239,713.2988,-0.062430263,13,0
3240,713.5018,-0.061293274,13,0
3241,713.5283,-0.060560856,13,0
3242,714.0377,-0.060097225,13,0
3243,714.62933,-0.05980501,13,0
3244,714.6689,-0.05961962,13,0
3245,714.7941,-0.05950024,13,0
3246,714.79706,-0.059421822,13,0
3247,716.10126,-0.05936922,13,0
3248,716.139,-0.059333287,13,0
3249,716.15985,-0.059308387,13,0
3250,716.8498,-0.05929099,13,0
3251,718.1579,-0.059278786,13,0
3252,718.1943,-0.059270237,13,0
3253,718.20996,-0.05926427,13,0
3254,718.5083,-0.059260115,13,0
3255,718.52563,-0.059257247,13,0
3256,718.6982,-0.05925528,13,0
3257,720.6267,-0.059253946,13,0
3258,720.65076,-0.05925304,13,0
3259,721.0336,-0.05925243,13,0
3260,721.938,-0.05925203,13,0
3261,722.15173,-0.059251767,13,0
3262,722.53784,-0.059251584,13,0
3263,722.5739,-0.059251465,13,0
3264,722.6176,-0.059251383,13,0
3265,722.79224,-0.05925133,13,0
3266,723.03436,-0.059251305,13,0
3267,723.35333,-0.05925128,13,0
3268,723.4403,-0.059251245,13,0
3269,724.5493,-0.059251234,13,0
3270,724.5958,-0.059251226,13,0
3271,724.68353,-0.059251204,13,0
3272,724.69794,-0.059251197,13,0
3273,724.9069,-0.05925118,13,0
3274,725.5823,-0.059251167,13,0
3275,725.6758,-0.059251137,13,0
3276,725.7655,-0.07652971,13,0
3277,725.9595,-0.07332242,13,0
3278,726.1402,-0.06971586,13,0
3279,727.4361,-0.06653563,13,0
3280,728.0751,-0.064101055,13,0
3281,728.275,-0.062390205,13,0
3282,728.33795,-0.061251044,13,0
3283,728.8223,-0.06051725,13,0
3284,728.8779,-0.060052734,13,0
3285,729.38776,-0.059759974,13,0
3286,729.7557,-0.05957424,13,0
3287,729.8681,-0.059454635,13,0
3288,729.91626,-0.05937608,13,0
3289,730.40137,-0.059323393,13,0
3290,730.68823,-0.0592874,13,0
3291,731.5494,-0.05926247,13,0
3292,732.0513,-0.059245043,13,0
3293,732.9442,-0.05923283,13,0
3294,733.05975,-0.059224255,13,0
3295,733.61597,-0.059218265,13,0
3296,734.7752,-0.059214104,13,0
3297,734.88794,-0.059211235,13,0
3298,735.9887,-0.05920927,13,0
3299,736.00055,-0.05920793,13,0
3300,736.13043,-0.05920703,13,0
3301,736.4854,-0.05920641,13,0
3302,736.7132,-0.059206005,13,0
3303,737.47473,-0.059205737,13,0
3304,737.5625,-0.05920557,13,0
3305,737.5671,-0.059205454,13,0
3306,738.02277,-0.059205364,13,0
3307,738.20074,-0.059205312,13,0
3308,738.2036,-0.05920528,13,0
3309,738.39166,-0.059205256,13,0
3310,738.8356,-0.05920524,13,0
3311,739.22754,-0.059205223,13,0
3312,739.4772,-0.05920522,13,0
3313,739.8455,-0.059205215,13,0
3314,739.94293,-0.059205208,13,0
3315,739.9829,-0.0592052,13,0
3316,740.234,-0.059205182,13,0
3317,740.3237,-0.059205145,13,0
3318,740.7171,-0.076541916,13,0
3319,740.89185,-0.07335387,13,0
3320,741.50354,-0.06976664,13,0
3321,741.7219,-0.06660203,13,0
3322,741.9093,-0.06417861,13,0
3323,742.14374,-0.062475152,13,0
3324,743.597,-0.061340682,13,0
3325,744.36255,-0.06060981,13,0
3326,745.2318,-0.060147088,13,0
3327,745.2829,-0.059855446,13,0
3328,745.2872,-0.05967041,13,0
3329,746.3718,-0.059551254,13,0
3330,747.5815,-0.059472993,13,0
3331,747.63983,-0.059420496,13,0
3332,747.68915,-0.059384637,13,0
3333,747.70264,-0.05935978,13,0
3334,748.1519,-0.059342414,13,0
3335,748.29474,-0.059330247,13,0
3336,748.4033,-0.059321716,13,0
3337,748.62585,-0.05931575,13,0
3338,749.5076,-0.0593116,13,0
3339,749.8165,-0.059308745,13,0
3340,750.3584,-0.05930678,13,0
3341,750.92206,-0.059305444,13,0
3342,751.1769,-0.059304543,13,0
3343,751.3379,-0.059303943,13,0
3344,752.3441,-0.059303537,13,0
3345,752.4164,-0.059303254,13,0
3346,752.4183,-0.059303083,13,0
3347,752.99255,-0.05930295,13,0
3348,753.1888,-0.05930286,13,0
3349,753.2853,-0.059302792,13,0
3350,753.44293,-0.05930275,13,0
3351,753.54535,-0.059302725,13,0
3352,753.88104,-0.05930271,13,0
3353,753.9495,-0.059302688,13,0
3354,754.1024,-0.059302676,13,0
3355,755.2943,-0.059302676,13,0
3356,755.3997,-0.059302665,13,0
3357,755.4273,-0.05930266,13,0
3358,756.0175,-0.059302673,13,0
3359,756.12494,-0.05930267,13,0
3360,756.6939,-0.076528534,13,0
3361,757.08093,-0.07331962,13,0
3362,757.71497,-0.069711655,13,0
3363,757.72644,-0.066530496,13,0
3364,757.78375,-0.06409537,13,0
3365,758.3448,-0.062384263,13,0
3366,759.09204,-0.06124501,13,0
3367,759.2399,-0.060511224,13,0
3368,759.7942,-0.060046755,13,0
3369,760.59515,-0.05975403,13,0
3370,760.9378,-0.059568334,13,0
3371,761.2126,-0.05944876,13,0
3372,761.33673,-0.05937022,13,0
3373,761.562,-0.059317537,13,0
3374,761.57324,-0.05928155,13,0
3375,761.7215,-0.059256617,13,0
3376,762.04474,-0.059239194,13,0
3377,762.2904,-0.059226982,13,0
3378,762.8243,-0.059218414,13,0
3379,762.86194,-0.059212424,13,0
3380,763.0574,-0.059208266,13,0
3381,763.6237,-0.059205394,13,0
3382,763.6785,-0.059203424,13,0
3383,764.971,-0.05920208,13,0
3384,765.059,-0.059201166,13,0
3385,765.4105,-0.059200555,13,0
3386,765.47327,-0.059200153,13,0
3387,765.47375,-0.05919989,13,0
3388,765.8962,-0.0591997,13,0
3389,766.2593,-0.059199594,13,0
3390,766.4896,-0.059199516,13,0
3391,767.00586,-0.05919946,13,0
3392,767.2981,-0.059199423,13,0
3393,767.31476,-0.0591994,13,0
3394,767.7425,-0.05919939,13,0
3395,768.1187,-0.059199374,13,0
3396,768.91486,-0.059199363,13,0
3397,769.2096,-0.059199356,13,0
3398,769.2363,-0.059199348,13,0
3399,769.9144,-0.05919934,13,0
3400,770.48956,-0.059199333,13,0
3401,770.59186,-0.059199303,13,0
3402,770.6017,-0.07652518,13,0
3403,771.12305,-0.073319055,13,0
3404,771.1451,-0.06971747,13,0
3405,771.7027,-0.06654323,13,0
3406,771.75995,-0.0641141,13,0
3407,772.7699,-0.062407613,13,0
3408,772.9446,-0.061271727,13,0
3409,772.9818,-0.06054031,13,0
3410,773.1428,-0.060077474,13,0
3411,773.4868,-0.05978588,13,0
3412,774.54956,-0.059600946,13,0
3413,776.0825,-0.059481896,13,0
3414,776.7715,-0.0594037,13,0
3415,777.3515,-0.059351258,13,0
3416,777.4767,-0.059315443,13,0
3417,777.47986,-0.05929061,13,0
3418,777.5066,-0.059273276,13,0
3419,777.69965,-0.059261113,13,0
3420,777.7011,-0.05925258,13,0
3421,778.5067,-0.05924662,13,0
3422,779.12415,-0.059242472,13,0
3423,780.2138,-0.059239604,13,0
3424,780.39746,-0.05923764,13,0
3425,780.6863,-0.0592363,13,0
3426,781.2731,-0.059235398,13,0
3427,781.3948,-0.059234798,13,0
3428,781.80756,-0.059234403,13,0
3429,782.33746,-0.05923413,13,0
3430,784.3682,-0.059233963,13,0
3431,784.4562,-0.05923385,13,0
3432,784.6238,-0.05923377,13,0
3433,784.71564,-0.059233714,13,0
3434,784.7633,-0.05923368,13,0
3435,784.8679,-0.05923365,13,0
3436,785.1122,-0.05923363,13,0
3437,785.3073,-0.059233606,13,0
3438,785.30774,-0.059233584,13,0
3439,785.3323,-0.05923357,13,0
3440,785.84686,-0.059233554,13,0
3441,785.8765,-0.059233543,13,0
3442,786.34576,-0.059233528,13,0
3443,787.2081,-0.05923351,13,0
3444,787.46075,-0.076523535,13,0
3445,787.9445,-0.07330967,13,0
3446,788.96106,-0.06969803,13,0
3447,789.07904,-0.06651443,13,0
3448,789.3364,-0.06407783,13,0
3449,789.7899,-0.06236586,13,0
3450,790.2175,-0.061226122,13,0
3451,790.2204,-0.06049205,13,0
3452,790.3376,-0.060027424,13,0
3453,790.5313,-0.05973461,13,0
3454,790.73517,-0.059548866,13,0
3455,791.10046,-0.05942925,13,0
3456,791.36316,-0.0593507,13,0
3457,791.3669,-0.059298005,13,0
3458,791.5689,-0.059262015,13,0
3459,792.46204,-0.059237085,13,0
3460,792.50464,-0.059219655,13,0
3461,792.6505,-0.05920743,13,0
3462,793.46924,-0.05919885,13,0
3463,793.96686,-0.05919285,13,0
3464,794.3789,-0.059188686,13,0
3465,794.9899,-0.059185814,13,0
3466,796.1847,-0.059183847,13,0
3467,796.5662,-0.059182506,13,0
3468,796.6644,-0.059181593,13,0
3469,797.50055,-0.059180975,13,0
3470,797.66895,-0.059180573,13,0
3471,797.7551,-0.059180297,13,0
3472,797.83813,-0.05918013,13,0
3473,798.24207,-0.05918001,13,0
3474,798.4283,-0.059179932,13,0
3475,798.681,-0.059179872,13,0
3476,798.8887,-0.059179842,13,0
3477,798.9363,-0.05917982,13,0
3478,798.99695,-0.059179805,13,0
3479,799.31067,-0.059179794,13,0
3480,799.7484,-0.059179783,13,0
3481,799.78613,-0.059179775,13,0
3482,800.093,-0.05917978,13,0
3483,800.47833,-0.05917977,13,0
3484,801.6411,-0.059179753,13,0
3485,801.8733,-0.059179727,13,0
3486,802.41547,-0.07653081,13,0
3487,802.41626,-0.073325,13,0
3488,802.6931,-0.06972031,13,0
3489,803.21344,-0.06654218,13,0
3490,803.7239,-0.06410968,13,0
3491,803.8991,-0.06240071,13,0
3492,804.1066,-0.06126311,13,0
3493,804.16815,-0.060530584,13,0
3494,804.3851,-0.060067024,13,0
3495,804.39636,-0.05977495,13,0
3496,804.86334,-0.059589714,13,0
3497,805.19556,-0.05947045,13,0
3498,805.3423,-0.059392117,13,0
3499,805.3528,-0.059339587,13,0
3500,805.6085,-0.05930367,13,0
3501,806.03687,-0.0592788,13,0
3502,806.65027,-0.05926142,13,0
3503,807.49896,-0.05924921,13,0
3504,807.64667,-0.05924066,13,0
3505,807.79315,-0.05923467,13,0
3506,807.82654,-0.05923052,13,0
3507,808.04736,-0.05922764,13,0
3508,808.91046,-0.05922568,13,0
3509,808.9541,-0.05922434,13,0
3510,809.8321,-0.05922343,13,0
3511,809.8595,-0.05922281,13,0
3512,809.9451,-0.059222408,13,0
3513,809.9863,-0.059222147,13,0
3514,810.14825,-0.059221968,13,0
3515,810.1623,-0.059221853,13,0
